Quarter,Group,customer_category,Product_Class,Stock,Profit_Margin
2022Q1,Welding Equip WS/SD,Better,BRUWIC,Y,29.447236180904525
2022Q1,Welding Equip WS/SD,Better,CHEDEV,N,8.801591248135253
2022Q1,Welding Equip WS/SD,Better,CHEDIS,Y,28.66272004996278
2022Q1,Welding Equip WS/SD,Better,CHEFLU,N,12.32394366197182
2022Q1,Welding Equip WS/SD,Better,CHEFLU,Y,25.929368029739777
2022Q1,Welding Equip WS/SD,Better,CHESPA,N,23.932759602329966
2022Q1,Welding Equip WS/SD,Better,CHESPA,Y,31.22454595487067
2022Q1,Welding Equip WS/SD,Better,CHETEM,N,13.751902199491697
2022Q1,Welding Equip WS/SD,Better,CHETEM,Y,33.75668449197861
2022Q1,Welding Equip WS/SD,Better,EQUMIS,N,36.99395067473243
2022Q1,Welding Equip WS/SD,Better,FILCLA,N,-2.2099447513812174
2022Q1,Welding Equip WS/SD,Better,FILCLA,Y,16.28046007982351
2022Q1,Welding Equip WS/SD,Better,FILCLM,N,18.997998856489417
2022Q1,Welding Equip WS/SD,Better,FILCLM,Y,9.795918367346946
2022Q1,Welding Equip WS/SD,Better,FILCLS,N,18.988464951197862
2022Q1,Welding Equip WS/SD,Better,FILCLS,Y,19.748427672955977
2022Q1,Welding Equip WS/SD,Better,FILCLU,N,8.901515151515163
2022Q1,Welding Equip WS/SD,Better,FILCLU,Y,9.638554216867478
2022Q1,Welding Equip WS/SD,Better,FILELH,N,1.205234159779607
2022Q1,Welding Equip WS/SD,Better,FILELM,N,15.94202898550724
2022Q1,Welding Equip WS/SD,Better,FILELM,Y,17.33870967741936
2022Q1,Welding Equip WS/SD,Better,FILELN,N,20.21261483026383
2022Q1,Welding Equip WS/SD,Better,FILELS,N,15.17073170731707
2022Q1,Welding Equip WS/SD,Better,FILELS,Y,19.794444484248388
2022Q1,Welding Equip WS/SD,Better,FILFLX,N,30.8958710066305
2022Q1,Welding Equip WS/SD,Better,FILFLX,Y,20.625000000000004
2022Q1,Welding Equip WS/SD,Better,FILSSO,N,-29.338269319759373
2022Q1,Welding Equip WS/SD,Better,FILSSO,Y,-29.338269319759373
2022Q1,Welding Equip WS/SD,Better,FILWGS,N,15.464601769911502
2022Q1,Welding Equip WS/SD,Better,FILWGS,Y,22.28227785959745
2022Q1,Welding Equip WS/SD,Better,FILWIA,N,42.32370766488413
2022Q1,Welding Equip WS/SD,Better,FILWIB,N,20.81632653061225
2022Q1,Welding Equip WS/SD,Better,FILWIB,Y,19.673338984155965
2022Q1,Welding Equip WS/SD,Better,FILWIC,N,23.63636363636363
2022Q1,Welding Equip WS/SD,Better,FILWIC,Y,29.090909090909086
2022Q1,Welding Equip WS/SD,Better,FILWIM,N,19.92470561594203
2022Q1,Welding Equip WS/SD,Better,FILWIM,Y,18.12057021583309
2022Q1,Welding Equip WS/SD,Better,FILWIN,N,18.99736147757256
2022Q1,Welding Equip WS/SD,Better,FILWIN,Y,22.30458418274005
2022Q1,Welding Equip WS/SD,Better,FILWIS,N,17.959183673469404
2022Q1,Welding Equip WS/SD,Better,FILWIS,Y,20.54794520547945
2022Q1,Welding Equip WS/SD,Better,FILWSS,N,36.23188405797101
2022Q1,Welding Equip WS/SD,Better,HWCCAB,N,-2218.255250403877
2022Q1,Welding Equip WS/SD,Better,HWCPOW,N,100.0
2022Q1,Welding Equip WS/SD,Better,HWCWAS,N,26.000279798545048
2022Q1,Welding Equip WS/SD,Better,HWCWAS,Y,23.579815931450344
2022Q1,Welding Equip WS/SD,Better,HWCWEL,N,23.24958123953099
2022Q1,Welding Equip WS/SD,Better,HWCWEL,Y,26.731160896130344
2022Q1,Welding Equip WS/SD,Better,MIGACC,N,22.94140030441401
2022Q1,Welding Equip WS/SD,Better,MIGDIF,N,24.1498959056211
2022Q1,Welding Equip WS/SD,Better,MIGDIF,Y,26.925133689839573
2022Q1,Welding Equip WS/SD,Better,MIGGUA,N,17.497342393981956
2022Q1,Welding Equip WS/SD,Better,MIGGUA,Y,18.95161047854014
2022Q1,Welding Equip WS/SD,Better,MIGINS,N,25.941422594142264
2022Q1,Welding Equip WS/SD,Better,MIGINS,Y,26.962714219546093
2022Q1,Welding Equip WS/SD,Better,MIGLIN,N,35.86073500967119
2022Q1,Welding Equip WS/SD,Better,MIGLIN,Y,35.675002503520915
2022Q1,Welding Equip WS/SD,Better,MIGNOZ,N,24.364783945622264
2022Q1,Welding Equip WS/SD,Better,MIGNOZ,Y,23.2383808095952
2022Q1,Welding Equip WS/SD,Better,MIGPAR,N,21.683673469387763
2022Q1,Welding Equip WS/SD,Better,MIGPAR,Y,25.987943737441388
2022Q1,Welding Equip WS/SD,Better,MIGTIP,N,26.16822429906542
2022Q1,Welding Equip WS/SD,Better,MIGTIP,Y,27.94080919080919
2022Q1,Welding Equip WS/SD,Better,NEW-001,N,20.0
2022Q1,Welding Equip WS/SD,Better,OPN001,N,18.99238854657484
2022Q1,Welding Equip WS/SD,Better,PLAACC,N,23.372206025267246
2022Q1,Welding Equip WS/SD,Better,PLACUT,N,11.140319126474228
2022Q1,Welding Equip WS/SD,Better,PLAELE,N,20.000000000000007
2022Q1,Welding Equip WS/SD,Better,PLAELE,Y,19.254658385093173
2022Q1,Welding Equip WS/SD,Better,PLANOZ,N,23.01298701298701
2022Q1,Welding Equip WS/SD,Better,PLANOZ,Y,25.925925925925924
2022Q1,Welding Equip WS/SD,Better,PLATOR,N,19.878472222222225
2022Q1,Welding Equip WS/SD,Better,SAFACC,N,19.385186017758798
2022Q1,Welding Equip WS/SD,Better,SAFACC,Y,30.084745762711865
2022Q1,Welding Equip WS/SD,Better,SAFCUR,N,-18.252326783867623
2022Q1,Welding Equip WS/SD,Better,SAFETY,N,30.309423347398035
2022Q1,Welding Equip WS/SD,Better,SAFFAC,Y,41.42059058260176
2022Q1,Welding Equip WS/SD,Better,SAFGOG,N,21.97439074762496
2022Q1,Welding Equip WS/SD,Better,SAFGOG,Y,30.055248618784532
2022Q1,Welding Equip WS/SD,Better,SAFHEL,N,3.4223838128359176
2022Q1,Welding Equip WS/SD,Better,SAFHEL,Y,24.045858029910757
2022Q1,Welding Equip WS/SD,Better,SAFJAC,N,20.62838648528711
2022Q1,Welding Equip WS/SD,Better,SAFJAC,Y,25.928108426635237
2022Q1,Welding Equip WS/SD,Better,SAFLEN,N,25.976787928012655
2022Q1,Welding Equip WS/SD,Better,SAFLEN,Y,30.433691756272403
2022Q1,Welding Equip WS/SD,Better,SAFMIS,N,30.06993006993007
2022Q1,Welding Equip WS/SD,Better,SAFRES,Y,25.931876606683804
2022Q1,Welding Equip WS/SD,Better,SAFSCR,Y,31.71532418806425
2022Q1,Welding Equip WS/SD,Better,SAFSLE,N,24.64028776978416
2022Q1,Welding Equip WS/SD,Better,SAFSLE,Y,28.446389496717728
2022Q1,Welding Equip WS/SD,Better,SAFVIS,N,58.64406779661017
2022Q1,Welding Equip WS/SD,Better,SAFVIS,Y,54.32203389830509
2022Q1,Welding Equip WS/SD,Better,TIGACC,N,27.701607185019167
2022Q1,Welding Equip WS/SD,Better,TIGACC,Y,27.292138946046805
2022Q1,Welding Equip WS/SD,Better,TIGBAC,N,26.31578947368421
2022Q1,Welding Equip WS/SD,Better,TIGBAC,Y,30.069930069930063
2022Q1,Welding Equip WS/SD,Better,TIGCOL,N,25.08378718056137
2022Q1,Welding Equip WS/SD,Better,TIGCOL,Y,26.22950819672131
2022Q1,Welding Equip WS/SD,Better,TIGGAS,N,21.9505094614265
2022Q1,Welding Equip WS/SD,Better,TIGGAS,Y,26.930245012719247
2022Q1,Welding Equip WS/SD,Better,TIGINS,N,24.038461538461537
2022Q1,Welding Equip WS/SD,Better,TIGINS,Y,27.7118490292143
2022Q1,Welding Equip WS/SD,Better,TIGNOZ,N,29.055797452023867
2022Q1,Welding Equip WS/SD,Better,TIGNOZ,Y,29.407533788304562
2022Q1,Welding Equip WS/SD,Better,TIGPAR,N,27.55596950458807
2022Q1,Welding Equip WS/SD,Better,TIGPAR,Y,28.68808461817628
2022Q1,Welding Equip WS/SD,Better,TIGTOA,N,16.2468936798979
2022Q1,Welding Equip WS/SD,Better,TIGTOA,Y,20.472031005958243
2022Q1,Welding Equip WS/SD,Better,TIGTUN,N,20.000000000000007
2022Q1,Welding Equip WS/SD,Better,TIGTUN,Y,26.35796972395369
2022Q1,Welding Equip WS/SD,Better,WELMIS,N,22.439024390243908
2022Q1,Welding Equip WS/SD,Better,WELMIS,Y,-11.219512195121952
2022Q1,Welding Equip WS/SD,Better,WEMACC,N,24.15094339622642
2022Q1,Welding Equip WS/SD,Better,WEMACC,Y,28.33333333333334
2022Q1,Welding Equip WS/SD,Better,WEMCAB,N,25.99420049710026
2022Q1,Welding Equip WS/SD,Better,WEMCAB,Y,25.936507936507944
2022Q1,Welding Equip WS/SD,Better,WEMCAR,N,100.0
2022Q1,Welding Equip WS/SD,Better,WEMCAR,Y,15.616991333763096
2022Q1,Welding Equip WS/SD,Better,WEMCHI,N,16.03153745072274
2022Q1,Welding Equip WS/SD,Better,WEMCHI,Y,14.346895074946469
2022Q1,Welding Equip WS/SD,Better,WEMCON,N,25.91133004926109
2022Q1,Welding Equip WS/SD,Better,WEMCON,Y,25.369372225745096
2022Q1,Welding Equip WS/SD,Better,WEMCOU,N,38.319198149575946
2022Q1,Welding Equip WS/SD,Better,WEMELC,N,20.05054759898904
2022Q1,Welding Equip WS/SD,Better,WEMELC,Y,32.692052771878224
2022Q1,Welding Equip WS/SD,Better,WEMGRO,N,24.985302763080547
2022Q1,Welding Equip WS/SD,Better,WEMGRO,Y,14.722698684962834
2022Q1,Welding Equip WS/SD,Better,WEMMAR,N,32.74215552523875
2022Q1,Welding Equip WS/SD,Better,WEMMAR,Y,33.39743589743589
2022Q1,Welding Equip WS/SD,Better,WEMMIS,N,37.891148897182205
2022Q1,Welding Equip WS/SD,Better,WEMOVE,N,20.00054916389796
2022Q1,Welding Equip WS/SD,Better,WEMSTR,N,20.40816326530613
2022Q1,Welding Equip WS/SD,Better,WEMSTR,Y,40.0
2022Q1,Welding Equip WS/SD,Better,WEMTER,Y,64.5003853069612
2022Q1,Welding Equip WS/SD,Better,WEMWLG,N,19.001012487343903
2022Q1,Welding Equip WS/SD,Better,WLDDRI,N,30.98549285283581
2022Q1,Welding Equip WS/SD,Better,WLDEMF,N,16.99184397163121
2022Q1,Welding Equip WS/SD,Better,WLDFED,N,14.93207509394443
2022Q1,Welding Equip WS/SD,Better,WLDMIS,N,20.499704945185268
2022Q1,Welding Equip WS/SD,Better,WLDOPT,N,30.606005598601303
2022Q1,Welding Equip WS/SD,Better,WLDOPT,Y,53.26732673267327
2022Q1,Welding Equip WS/SD,Better,WLDWIR,N,10.194748700559927
2022Q1,Welding Equip WS/SD,Better,Welding Equip WS/SD,N,16.647058823529413
2022Q1,Welding Equip WS/SD,Good,ABRCUT,N,22.740800865800864
2022Q1,Welding Equip WS/SD,Good,ABRCUT,Y,35.81443655876754
2022Q1,Welding Equip WS/SD,Good,ABRFLD,N,24.457779176831664
2022Q1,Welding Equip WS/SD,Good,ABRFLD,Y,31.976480297090987
2022Q1,Welding Equip WS/SD,Good,ABRGRD,N,27.357620133546263
2022Q1,Welding Equip WS/SD,Good,ABRGRD,Y,30.181818181818183
2022Q1,Welding Equip WS/SD,Good,APPATT,Y,11.860759493670892
2022Q1,Welding Equip WS/SD,Good,APPCUT,N,18.397026239125484
2022Q1,Welding Equip WS/SD,Good,APPCUT,Y,17.136088444327456
2022Q1,Welding Equip WS/SD,Good,APPFIT,N,29.605263157894733
2022Q1,Welding Equip WS/SD,Good,APPFIT,Y,34.11764705882352
2022Q1,Welding Equip WS/SD,Good,APPFLA,Y,19.86431801951916
2022Q1,Welding Equip WS/SD,Good,APPHOS,N,21.238509917755195
2022Q1,Welding Equip WS/SD,Good,APPHOS,Y,46.04577384998868
2022Q1,Welding Equip WS/SD,Good,APPMAN,Y,23.95507894959048
2022Q1,Welding Equip WS/SD,Good,APPMIS,N,30.069520925110133
2022Q1,Welding Equip WS/SD,Good,APPMIS,Y,17.305315203955498
2022Q1,Welding Equip WS/SD,Good,APPPRT,N,26.513490371129038
2022Q1,Welding Equip WS/SD,Good,APPPRT,Y,30.1005894267313
2022Q1,Welding Equip WS/SD,Good,APPREG,N,28.596757127741714
2022Q1,Welding Equip WS/SD,Good,APPREG,Y,21.779447150654374
2022Q1,Welding Equip WS/SD,Good,APPTIP,N,27.96448953709575
2022Q1,Welding Equip WS/SD,Good,APPTIP,Y,31.325137846876977
2022Q1,Welding Equip WS/SD,Good,APPWEL,Y,39.44817300521998
2022Q1,Welding Equip WS/SD,Good,ARCCAR,N,20.638297872340424
2022Q1,Welding Equip WS/SD,Good,ARCCAR,Y,26.828457446808514
2022Q1,Welding Equip WS/SD,Good,ARCGOU,Y,13.429787234042552
2022Q1,Welding Equip WS/SD,Good,BRUACI,Y,33.33333333333333
2022Q1,Welding Equip WS/SD,Good,BRUCUC,Y,34.46685878962537
2022Q1,Welding Equip WS/SD,Good,BRUENC,Y,24.574669187145552
2022Q1,Welding Equip WS/SD,Good,BRUHAC,N,10.752507109714122
2022Q1,Welding Equip WS/SD,Good,BRUHAC,Y,32.11678832116789
2022Q1,Welding Equip WS/SD,Good,BRUWIC,N,25.99849284099472
2022Q1,Welding Equip WS/SD,Good,BRUWIC,Y,30.094339622641506
2022Q1,Welding Equip WS/SD,Good,CHEDIS,Y,20.373306702466877
2022Q1,Welding Equip WS/SD,Good,CHEFLU,N,25.92175626231354
2022Q1,Welding Equip WS/SD,Good,CHEFLU,Y,26.223259212759068
2022Q1,Welding Equip WS/SD,Good,CHEPEN,N,25.019011406844104
2022Q1,Welding Equip WS/SD,Good,CHESPA,N,20.22388059701493
2022Q1,Welding Equip WS/SD,Good,CHESPA,Y,28.101265822784818
2022Q1,Welding Equip WS/SD,Good,CHETEM,N,7.99744081893794
2022Q1,Welding Equip WS/SD,Good,CHETEM,Y,30.75857607995945
2022Q1,Welding Equip WS/SD,Good,CUTCHU,N,22.8
2022Q1,Welding Equip WS/SD,Good,FILCLA,N,34.36666666666667
2022Q1,Welding Equip WS/SD,Good,FILCLA,Y,-34.482758620689665
2022Q1,Welding Equip WS/SD,Good,FILCLM,Y,13.185969530190638
2022Q1,Welding Equip WS/SD,Good,FILCLS,N,24.0702479338843
2022Q1,Welding Equip WS/SD,Good,FILCLS,Y,13.741496598639452
2022Q1,Welding Equip WS/SD,Good,FILCLU,N,19.966722129783697
2022Q1,Welding Equip WS/SD,Good,FILCLU,Y,16.30824372759857
2022Q1,Welding Equip WS/SD,Good,FILELH,N,24.26086956521738
2022Q1,Welding Equip WS/SD,Good,FILELH,Y,27.55050505050505
2022Q1,Welding Equip WS/SD,Good,FILELM,N,24.51201201201202
2022Q1,Welding Equip WS/SD,Good,FILELM,Y,25.07374631268437
2022Q1,Welding Equip WS/SD,Good,FILELN,N,31.92629815745394
2022Q1,Welding Equip WS/SD,Good,FILELR,N,26.13913967073818
2022Q1,Welding Equip WS/SD,Good,FILELR,Y,19.93957703927493
2022Q1,Welding Equip WS/SD,Good,FILELS,N,24.57831325301204
2022Q1,Welding Equip WS/SD,Good,FILELS,Y,24.392419175027868
2022Q1,Welding Equip WS/SD,Good,FILFLX,N,20.869565217391305
2022Q1,Welding Equip WS/SD,Good,FILFLX,Y,32.09586132139176
2022Q1,Welding Equip WS/SD,Good,FILSSO,N,-17.538176770013877
2022Q1,Welding Equip WS/SD,Good,FILWGS,N,22.98202537869033
2022Q1,Welding Equip WS/SD,Good,FILWGS,Y,11.832460732984302
2022Q1,Welding Equip WS/SD,Good,FILWIC,Y,16.981132075471702
2022Q1,Welding Equip WS/SD,Good,FILWIH,Y,13.669064748201436
2022Q1,Welding Equip WS/SD,Good,FILWIM,N,15.624999999999991
2022Q1,Welding Equip WS/SD,Good,FILWIM,Y,10.112359550561791
2022Q1,Welding Equip WS/SD,Good,FILWIN,N,19.00811550918244
2022Q1,Welding Equip WS/SD,Good,FILWIN,Y,57.36040609137056
2022Q1,Welding Equip WS/SD,Good,FILWIS,N,14.957834522616022
2022Q1,Welding Equip WS/SD,Good,FILWIS,Y,7.96019900497511
2022Q1,Welding Equip WS/SD,Good,FILWIU,N,16.08280254777071
2022Q1,Welding Equip WS/SD,Good,FILWIU,Y,42.74973147153599
2022Q1,Welding Equip WS/SD,Good,HWCWAS,N,24.89574645537948
2022Q1,Welding Equip WS/SD,Good,HWCWAS,Y,21.795565170362348
2022Q1,Welding Equip WS/SD,Good,HWCWEL,N,18.599899750612842
2022Q1,Welding Equip WS/SD,Good,HWCWEL,Y,25.930776426566883
2022Q1,Welding Equip WS/SD,Good,MIGACC,N,29.325681492109045
2022Q1,Welding Equip WS/SD,Good,MIGDIF,N,33.4363217676372
2022Q1,Welding Equip WS/SD,Good,MIGDIF,Y,24.844720496894418
2022Q1,Welding Equip WS/SD,Good,MIGGUA,N,22.49279161205767
2022Q1,Welding Equip WS/SD,Good,MIGGUA,Y,14.342235629847568
2022Q1,Welding Equip WS/SD,Good,MIGINS,N,7.3922531369339906
2022Q1,Welding Equip WS/SD,Good,MIGINS,Y,24.800000000000004
2022Q1,Welding Equip WS/SD,Good,MIGLIN,N,23.82098171318576
2022Q1,Welding Equip WS/SD,Good,MIGLIN,Y,27.260185511330285
2022Q1,Welding Equip WS/SD,Good,MIGNOZ,N,25.541895361189802
2022Q1,Welding Equip WS/SD,Good,MIGNOZ,Y,20.972972972972972
2022Q1,Welding Equip WS/SD,Good,MIGPAR,N,20.000000000000004
2022Q1,Welding Equip WS/SD,Good,MIGPAR,Y,30.25375492868954
2022Q1,Welding Equip WS/SD,Good,MIGTIP,N,25.34603327706775
2022Q1,Welding Equip WS/SD,Good,MIGTIP,Y,28.247549019607845
2022Q1,Welding Equip WS/SD,Good,PLAACC,N,-26.993583868011
2022Q1,Welding Equip WS/SD,Good,PLACUT,Y,30.128891466023134
2022Q1,Welding Equip WS/SD,Good,PLAELE,N,19.996855840276687
2022Q1,Welding Equip WS/SD,Good,PLAELE,Y,25.0728862973761
2022Q1,Welding Equip WS/SD,Good,PLANOZ,N,17.23818350324374
2022Q1,Welding Equip WS/SD,Good,PLANOZ,Y,30.06802721088436
2022Q1,Welding Equip WS/SD,Good,PLATIP,N,22.81100994468046
2022Q1,Welding Equip WS/SD,Good,PLATOR,N,25.0
2022Q1,Welding Equip WS/SD,Good,SAFACC,N,34.99973918940066
2022Q1,Welding Equip WS/SD,Good,SAFACC,Y,30.281690140845065
2022Q1,Welding Equip WS/SD,Good,SAFCAP,Y,20.6043956043956
2022Q1,Welding Equip WS/SD,Good,SAFCUR,Y,23.99573409171703
2022Q1,Welding Equip WS/SD,Good,SAFFAC,Y,24.343675417661103
2022Q1,Welding Equip WS/SD,Good,SAFGOG,N,-56.37583892617451
2022Q1,Welding Equip WS/SD,Good,SAFGOG,Y,22.492836676217767
2022Q1,Welding Equip WS/SD,Good,SAFHEL,N,21.24536801569425
2022Q1,Welding Equip WS/SD,Good,SAFHEL,Y,22.150092123048402
2022Q1,Welding Equip WS/SD,Good,SAFJAC,N,40.270270270270274
2022Q1,Welding Equip WS/SD,Good,SAFJAC,Y,24.234348491437757
2022Q1,Welding Equip WS/SD,Good,SAFLEN,N,19.057120500782474
2022Q1,Welding Equip WS/SD,Good,SAFLEN,Y,35.23489932885906
2022Q1,Welding Equip WS/SD,Good,SAFMIS,N,17.92434105249559
2022Q1,Welding Equip WS/SD,Good,SAFRES,N,21.247792819305463
2022Q1,Welding Equip WS/SD,Good,SAFRES,Y,30.97727838129198
2022Q1,Welding Equip WS/SD,Good,SAFSCR,N,28.7263244578644
2022Q1,Welding Equip WS/SD,Good,SAFSCR,Y,48.35377663008393
2022Q1,Welding Equip WS/SD,Good,SAFSLE,Y,24.236192714453583
2022Q1,Welding Equip WS/SD,Good,SAFVIS,N,41.621862799776906
2022Q1,Welding Equip WS/SD,Good,SAFVIS,Y,32.345360824742265
2022Q1,Welding Equip WS/SD,Good,TIGACC,N,24.001566170712604
2022Q1,Welding Equip WS/SD,Good,TIGACC,Y,29.47939468925479
2022Q1,Welding Equip WS/SD,Good,TIGBAC,N,-2.168674698795177
2022Q1,Welding Equip WS/SD,Good,TIGBAC,Y,34.69387755102041
2022Q1,Welding Equip WS/SD,Good,TIGCOL,N,26.041666666666668
2022Q1,Welding Equip WS/SD,Good,TIGCOL,Y,31.44364616075438
2022Q1,Welding Equip WS/SD,Good,TIGGAS,N,25.991425772886345
2022Q1,Welding Equip WS/SD,Good,TIGGAS,Y,26.684636118598377
2022Q1,Welding Equip WS/SD,Good,TIGINS,Y,28.887245233399085
2022Q1,Welding Equip WS/SD,Good,TIGNOZ,N,38.70997766195086
2022Q1,Welding Equip WS/SD,Good,TIGNOZ,Y,32.48730964467005
2022Q1,Welding Equip WS/SD,Good,TIGPAR,Y,20.11449979399618
2022Q1,Welding Equip WS/SD,Good,TIGTOA,N,24.24330405748712
2022Q1,Welding Equip WS/SD,Good,TIGTOA,Y,28.680090555223806
2022Q1,Welding Equip WS/SD,Good,TIGTUN,N,19.237749546279503
2022Q1,Welding Equip WS/SD,Good,TIGTUN,Y,25.928426738690074
2022Q1,Welding Equip WS/SD,Good,USPOCP,N,30.107526881720435
2022Q1,Welding Equip WS/SD,Good,WELMIS,N,-11.219512195121952
2022Q1,Welding Equip WS/SD,Good,WEMACC,N,20.710615584156436
2022Q1,Welding Equip WS/SD,Good,WEMACC,Y,28.826144202421496
2022Q1,Welding Equip WS/SD,Good,WEMCAB,Y,17.30569948186528
2022Q1,Welding Equip WS/SD,Good,WEMCAR,N,24.000337438839217
2022Q1,Welding Equip WS/SD,Good,WEMCAR,Y,21.422450728363334
2022Q1,Welding Equip WS/SD,Good,WEMCHI,N,23.277941010005566
2022Q1,Welding Equip WS/SD,Good,WEMCHI,Y,29.540481400437635
2022Q1,Welding Equip WS/SD,Good,WEMCON,N,40.31791907514451
2022Q1,Welding Equip WS/SD,Good,WEMCON,Y,28.128587830080377
2022Q1,Welding Equip WS/SD,Good,WEMELC,N,27.89830508474576
2022Q1,Welding Equip WS/SD,Good,WEMELC,Y,26.82926829268292
2022Q1,Welding Equip WS/SD,Good,WEMGRO,N,-5.653442240373391
2022Q1,Welding Equip WS/SD,Good,WEMGRO,Y,13.617285125212785
2022Q1,Welding Equip WS/SD,Good,WEMMAR,Y,31.20274914089348
2022Q1,Welding Equip WS/SD,Good,WEMMIS,N,35.11517689849003
2022Q1,Welding Equip WS/SD,Good,WEMOVE,Y,36.40718562874251
2022Q1,Welding Equip WS/SD,Good,WEMSTR,N,31.78621659634318
2022Q1,Welding Equip WS/SD,Good,WEMSTR,Y,41.93548387096774
2022Q1,Welding Equip WS/SD,Good,WEMWLG,N,7.684098185699028
2022Q1,Welding Equip WS/SD,Good,WEMWLG,Y,24.16
2022Q1,Welding Equip WS/SD,Good,WLDDRI,N,23.739810605420452
2022Q1,Welding Equip WS/SD,Good,WLDDRI,Y,18.889618922470437
2022Q1,Welding Equip WS/SD,Good,WLDDSL,N,8.57539075275076
2022Q1,Welding Equip WS/SD,Good,WLDEMF,N,11.00028669724771
2022Q1,Welding Equip WS/SD,Good,WLDFED,N,9.417910447761187
2022Q1,Welding Equip WS/SD,Good,WLDMIS,N,15.000000000000002
2022Q1,Welding Equip WS/SD,Good,WLDOPT,N,21.875
2022Q1,Welding Equip WS/SD,Good,WLDSPG,N,11.777854671280284
2022Q1,Welding Equip WS/SD,Good,WLDWIR,N,13.00081495089576
2022Q1,Welding Equip WS/SD,Good,Welding Equip WS/SD,N,20.000000000000004
2022Q2,Const Supplies CS/SD,Best,ABRBEN,N,39.71962616822431
2022Q2,Const Supplies CS/SD,Best,ABRBEN,Y,17.837837837837842
2022Q2,Const Supplies CS/SD,Best,ABRCON,N,25.917431192660555
2022Q2,Const Supplies CS/SD,Best,ABRCON,Y,31.034482758620687
2022Q2,Const Supplies CS/SD,Best,ABRCUP,N,25.000000000000007
2022Q2,Const Supplies CS/SD,Best,ABRFLW,N,5.994152046783615
2022Q2,Const Supplies CS/SD,Best,ABRFLW,Y,28.210680560078153
2022Q2,Const Supplies CS/SD,Best,ABRHAN,N,25.94977462974887
2022Q2,Const Supplies CS/SD,Best,ABRHAN,Y,30.120481927710845
2022Q2,Const Supplies CS/SD,Best,ABRMAN,N,22.882736156351783
2022Q2,Const Supplies CS/SD,Best,ABRMAN,Y,27.922077922077918
2022Q2,Const Supplies CS/SD,Best,ABRMIS,N,25.96153846153846
2022Q2,Const Supplies CS/SD,Best,ABRMIS,Y,26.19542619542619
2022Q2,Const Supplies CS/SD,Best,ABRPAD,N,19.84585741811176
2022Q2,Const Supplies CS/SD,Best,ABRRFD,N,25.96153846153846
2022Q2,Const Supplies CS/SD,Best,ABRRFD,Y,52.33644859813084
2022Q2,Const Supplies CS/SD,Best,ABRROL,N,54.43425076452599
2022Q2,Const Supplies CS/SD,Best,ABRROL,Y,44.78589420654912
2022Q2,Const Supplies CS/SD,Best,ABRSAN,N,31.034482758620687
2022Q2,Const Supplies CS/SD,Best,APPMIS,N,0.0
2022Q2,Const Supplies CS/SD,Best,BRUBRO,Y,33.76924992773607
2022Q2,Const Supplies CS/SD,Best,BRUHAN,Y,32.51231527093595
2022Q2,Const Supplies CS/SD,Best,BRUMIS,N,25.86206896551724
2022Q2,Const Supplies CS/SD,Best,BRUPAI,Y,30.43478260869565
2022Q2,Const Supplies CS/SD,Best,BRUTUB,N,22.249388753056227
2022Q2,Const Supplies CS/SD,Best,BRUWIC,N,56.05095541401275
2022Q2,Const Supplies CS/SD,Best,CHEABS,Y,32.02416918429003
2022Q2,Const Supplies CS/SD,Best,CHEADH,N,30.530222665853074
2022Q2,Const Supplies CS/SD,Best,CHEADH,Y,11.02494942683749
2022Q2,Const Supplies CS/SD,Best,CHECHA,N,24.83660130718955
2022Q2,Const Supplies CS/SD,Best,CHECHA,Y,25.663716814159287
2022Q2,Const Supplies CS/SD,Best,CHECLE,N,28.057179987004552
2022Q2,Const Supplies CS/SD,Best,CHECLE,Y,26.33620689655173
2022Q2,Const Supplies CS/SD,Best,CHECOO,N,18.208782107203348
2022Q2,Const Supplies CS/SD,Best,CHEDIS,N,47.25840804398434
2022Q2,Const Supplies CS/SD,Best,CHELAY,Y,28.260869565217384
2022Q2,Const Supplies CS/SD,Best,CHELUB,N,37.42268624621566
2022Q2,Const Supplies CS/SD,Best,CHELUB,Y,20.74633496223901
2022Q2,Const Supplies CS/SD,Best,CHEMET,N,39.80117459929035
2022Q2,Const Supplies CS/SD,Best,CHEMET,Y,31.709689487467273
2022Q2,Const Supplies CS/SD,Best,CHEMIS,N,30.08948545861297
2022Q2,Const Supplies CS/SD,Best,CHEMIS,Y,18.21862348178137
2022Q2,Const Supplies CS/SD,Best,CHEOIL,N,30.874006810442683
2022Q2,Const Supplies CS/SD,Best,CHEPAI,N,25.0
2022Q2,Const Supplies CS/SD,Best,CHEPAI,Y,30.645161290322584
2022Q2,Const Supplies CS/SD,Best,CUTARB,Y,30.04694835680751
2022Q2,Const Supplies CS/SD,Best,CUTBAN,N,37.683318564929515
2022Q2,Const Supplies CS/SD,Best,CUTBIT,N,16.000000000000004
2022Q2,Const Supplies CS/SD,Best,CUTBIT,Y,32.05741626794258
2022Q2,Const Supplies CS/SD,Best,CUTBUR,N,30.060787007029127
2022Q2,Const Supplies CS/SD,Best,CUTBUR,Y,32.50388802488336
2022Q2,Const Supplies CS/SD,Best,CUTCHU,N,21.72329044383403
2022Q2,Const Supplies CS/SD,Best,CUTCIR,N,30.0
2022Q2,Const Supplies CS/SD,Best,CUTCIR,Y,30.548302872062663
2022Q2,Const Supplies CS/SD,Best,CUTCUT,N,20.000000000000007
