Year,Month,Group,customer_category,Product_Class,Stock,Profit_Margin,Date
2020,6,Const Supplies CS/SD,Good,HANRUL,N,9.628640128239375,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANRUL,Y,17.19924812030075,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSCB,N,44.05555555555555,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSCP,N,30.00806451612903,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSCR,N,14.976937111803709,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSCR,Y,29.515538290788015,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSHM,N,23.000098307062363,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSNI,N,26.326129666011784,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSNI,Y,25.058685446009388,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSOC,N,23.99835796387521,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSOC,Y,21.51589242053789,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSOL,N,17.219541616405312,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSQU,N,19.47019867549669,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANSQU,Y,25.88555858310626,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANTAP,N,29.285714285714292,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANTAP,Y,26.131078224101483,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANTUB,N,13.472531385153129,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANTUB,Y,24.421296296296298,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANUNI,N,26.989864264226206,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANUNI,Y,20.01432151808092,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANVIS,N,44.137380191693296,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWED,N,29.962685020997263,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWED,Y,25.044091710758376,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRA,N,25.919913419913424,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRA,Y,23.41052631578947,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRC,N,23.98978169995356,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRC,Y,27.90123456790123,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRH,N,26.651229921385266,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRH,Y,26.35309278350516,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRM,N,17.343988223542404,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRM,Y,24.561403508771924,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRP,N,22.783098591549297,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRS,N,23.99967325600392,2020-06-01
2020,6,Const Supplies CS/SD,Good,HANWRT,N,18.00061833947955,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCAHS,N,30.35019455252917,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCAHS,Y,26.944757609921076,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCFIT,N,35.0,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCFIT,Y,24.413145539906093,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCTIE,N,45.016666666666666,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCTIE,Y,22.27163535972829,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCTOO,N,25.41062801932367,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCWAT,Y,23.620000000000005,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCWIR,N,27.192546583850927,2020-06-01
2020,6,Const Supplies CS/SD,Good,HWCWIR,Y,22.04198473282443,2020-06-01
2020,6,Const Supplies CS/SD,Good,HYDACC,N,50.0,2020-06-01
2020,6,Const Supplies CS/SD,Good,HYDCYL,N,16.000149034998376,2020-06-01
2020,6,Const Supplies CS/SD,Good,HYDHOS,N,17.206366630076836,2020-06-01
2020,6,Const Supplies CS/SD,Good,HYDMIS,N,32.485358711566626,2020-06-01
2020,6,Const Supplies CS/SD,Good,HYDPUM,N,19.99422382671481,2020-06-01
2020,6,Const Supplies CS/SD,Good,LADMIS,N,28.730964467005077,2020-06-01
2020,6,Const Supplies CS/SD,Good,LADSTF,N,17.99163179916318,2020-06-01
2020,6,Const Supplies CS/SD,Good,LADSTF,Y,19.999114299632435,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFCHA,N,21.499601899898423,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFCHA,Y,27.083333333333336,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFCLA,N,11.999802044188058,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFCLI,N,19.134396355353072,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFCLI,Y,25.47916052088162,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFCSL,N,44.604172906059695,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFFIT,N,31.798806479113388,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFFIT,Y,24.204575097709522,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFHOI,N,14.999999999999991,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFLAT,N,39.482200647249186,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFMIS,N,30.23821292318344,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFNSL,N,30.086410054988217,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFNSL,Y,21.99824715162138,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFPRT,N,20.075757575757585,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFPRT,Y,18.206896551724142,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFPSL,N,20.0,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFPUL,N,14.86252636264189,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFPUL,Y,18.99608757179721,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFROP,N,33.33333333333333,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFROP,Y,33.33333333333333,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFRSL,N,23.947015260953883,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFSHA,N,20.332720588235304,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFSHA,Y,12.094698919197125,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFTRO,N,19.999017247309716,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFWSL,N,17.03070086939102,2020-06-01
2020,6,Const Supplies CS/SD,Good,LIFWSL,Y,22.09469153515065,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIACC,N,62.11320754716981,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIACC,Y,29.87804878048781,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIBUC,N,34.37500000000001,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIBUC,Y,29.71887550200804,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAICAN,N,25.43950361944158,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAICAN,Y,20.450977593834725,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIFIL,N,28.669064748201443,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIMIS,N,35.01392757660168,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIMIS,Y,21.024360067859522,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIPOL,N,31.973836090804152,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIPOL,Y,22.814951545916013,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIRAG,N,37.79914652308398,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAIRAG,Y,21.645748461936094,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAITAP,N,29.729729729729733,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAITAP,Y,20.66326530612245,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAITOW,N,32.06429780033841,2020-06-01
2020,6,Const Supplies CS/SD,Good,MAITOW,Y,22.759553601623267,2020-06-01
2020,6,Const Supplies CS/SD,Good,MATBAN,N,20.33874593809211,2020-06-01
2020,6,Const Supplies CS/SD,Good,MATBAN,Y,31.02088317062132,2020-06-01
2020,6,Const Supplies CS/SD,Good,MATBOX,N,20.0,2020-06-01
2020,6,Const Supplies CS/SD,Good,MATCAB,N,17.90431565967941,2020-06-01
2020,6,Const Supplies CS/SD,Good,MATCAR,N,38.93846876467825,2020-06-01
2020,6,Const Supplies CS/SD,Good,MATCAS,N,32.0808871493803,2020-06-01
2020,6,Const Supplies CS/SD,Good,MATFUR,N,9.40160544879592,2020-06-01
2020,6,Const Supplies CS/SD,Good,MATPAL,N,40.01042209484106,2020-06-01
2020,6,Const Supplies CS/SD,Good,MATROL,Y,20.238522238163554,2020-06-01
2020,6,Const Supplies CS/SD,Good,MFGNSL,N,29.57377049180328,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWACC,N,32.569581791208876,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWACC,Y,24.547803617571063,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWCHP,N,25.68735271013353,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWDRE,N,15.75905575905576,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWDRE,Y,19.113075578006605,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWGRE,N,11.997950819672123,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWGRE,Y,18.007968127490052,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWHAE,N,15.764735772357724,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWMIS,N,18.748031496062996,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWMIS,Y,20.0,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWPAR,N,34.87297921478061,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWSAE,N,9.444444444444452,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWSAW,N,16.433710174717366,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWSAW,Y,45.35650089874177,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWSHR,Y,11.00057438253877,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWVAC,N,14.847428149497418,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWWRE,N,10.358611696722386,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWWRP,N,8.998815538361718,2020-06-01
2020,6,Const Supplies CS/SD,Good,POWWRP,Y,15.25423728813559,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFCAP,N,19.51021317397747,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFCAP,Y,18.040293040293047,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFCOV,N,24.285714285714285,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFCOV,Y,25.182481751824824,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFDRI,N,44.16650754248616,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFETY,N,29.062500000000004,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFETY,Y,24.48275862068965,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFEXT,Y,19.920798898071627,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFFIR,N,30.041024356254262,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFGLA,N,30.107526881720432,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFGLA,Y,18.247422680412367,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFGLO,N,26.962962962962965,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFGLO,Y,23.06920762286861,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFGOG,Y,24.363636363636363,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFHAR,N,33.68723200798756,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFHAR,Y,21.261904761904763,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFKNE,N,27.53303964757709,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFKNE,Y,19.34265205893464,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFLAN,Y,29.06309751434034,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFLIF,Y,15.252970629997757,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFMIS,Y,32.23300970873786,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFNOI,N,33.46153846153847,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFNOI,Y,22.916666666666664,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFRAI,N,37.632776934749614,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFRAI,Y,25.588914549653577,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFROL,N,25.891616489115336,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFTAG,N,41.55,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFTAG,Y,19.99999999999999,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFTAP,N,31.05882352941176,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFTAP,Y,17.964071856287415,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFTAR,N,30.069605568445475,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFTAR,Y,20.83239086179597,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFVES,N,30.9,2020-06-01
2020,6,Const Supplies CS/SD,Good,SAFVES,Y,33.13131313131313,2020-06-01
2020,6,Const Supplies CS/SD,Good,SLNFIT,N,23.08251984109738,2020-06-01
2020,6,Const Supplies CS/SD,Good,SLNFIT,Y,11.517768704694799,2020-06-01
2020,6,Welding Equip WS/SD,Best,ABRCUT,N,22.132914234396047,2020-06-01
2020,6,Welding Equip WS/SD,Best,ABRFLD,N,28.066037735849065,2020-06-01
2020,6,Welding Equip WS/SD,Best,ABRGRD,N,15.116279069767442,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPATT,N,25.521162349968414,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPCUT,N,20.582474330669864,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPFIT,N,26.691762093518314,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPFLA,N,1.6809571097555231,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPMIS,N,15.039577836411606,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPOUT,N,25.92493676653104,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPPRT,N,0.0,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPREG,N,25.521746057033617,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPTIP,N,17.16822388600624,2020-06-01
2020,6,Welding Equip WS/SD,Best,APPWEL,N,25.764510382102685,2020-06-01
2020,6,Welding Equip WS/SD,Best,ARCCAR,N,34.61538461538461,2020-06-01
2020,6,Welding Equip WS/SD,Best,ARCGOU,N,28.2051282051282,2020-06-01
2020,6,Welding Equip WS/SD,Best,BRUENC,N,18.106995884773667,2020-06-01
2020,6,Welding Equip WS/SD,Best,BRUHAC,N,35.67804535889642,2020-06-01
2020,6,Welding Equip WS/SD,Best,BRUWIC,N,14.953271028037385,2020-06-01
2020,6,Welding Equip WS/SD,Best,CHEFLU,N,33.480176211453745,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILCLA,N,10.621922404134695,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILCLM,N,29.29736024844721,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILCLS,N,11.891527253103085,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILELM,N,13.230769230769235,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILELS,N,20.04384801320599,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILELU,N,16.654275092936793,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILSSO,N,11.94549583648751,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILWGS,N,19.241415761137336,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILWIA,N,16.173913043478255,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILWIM,N,16.36363636363636,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILWIN,N,25.01089324618736,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILWIS,N,18.069584736251407,2020-06-01
2020,6,Welding Equip WS/SD,Best,FILWSS,N,22.982192543127432,2020-06-01
2020,6,Welding Equip WS/SD,Best,HWCWAS,N,30.00886317593892,2020-06-01
2020,6,Welding Equip WS/SD,Best,HWCWEL,N,28.36477146042364,2020-06-01
2020,6,Welding Equip WS/SD,Best,MIGGUA,N,39.616,2020-06-01
2020,6,Welding Equip WS/SD,Best,MIGINS,N,22.88135593220338,2020-06-01
2020,6,Welding Equip WS/SD,Best,MIGLIN,N,50.0,2020-06-01
2020,6,Welding Equip WS/SD,Best,MIGNOZ,N,26.00276625172892,2020-06-01
2020,6,Welding Equip WS/SD,Best,MIGPAR,N,50.0,2020-06-01
2020,6,Welding Equip WS/SD,Best,MIGTIP,N,50.0,2020-06-01
2020,6,Welding Equip WS/SD,Best,PLAACC,N,31.01274090645618,2020-06-01
2020,6,Welding Equip WS/SD,Best,PLAELE,N,22.79658258055933,2020-06-01
2020,6,Welding Equip WS/SD,Best,PLANOZ,N,10.951973223320614,2020-06-01
2020,6,Welding Equip WS/SD,Best,SAFACC,N,31.5,2020-06-01
2020,6,Welding Equip WS/SD,Best,SAFGOG,N,14.052287581699348,2020-06-01
2020,6,Welding Equip WS/SD,Best,SAFHEL,N,17.343394637123644,2020-06-01
2020,6,Welding Equip WS/SD,Best,SAFJAC,N,21.68247625588493,2020-06-01
2020,6,Welding Equip WS/SD,Best,SAFLEN,N,16.891891891891902,2020-06-01
2020,6,Welding Equip WS/SD,Best,SAFSLE,N,16.50485436893204,2020-06-01
2020,6,Welding Equip WS/SD,Best,SAFVIS,N,28.248587570621467,2020-06-01
2020,6,Welding Equip WS/SD,Best,TIGBAC,N,24.963352878464825,2020-06-01
2020,6,Welding Equip WS/SD,Best,TIGCOL,N,20.456848730531256,2020-06-01
2020,6,Welding Equip WS/SD,Best,TIGGAS,N,25.494505494505496,2020-06-01
2020,6,Welding Equip WS/SD,Best,TIGINS,N,21.54775604142693,2020-06-01
2020,6,Welding Equip WS/SD,Best,TIGNOZ,N,23.996481688789377,2020-06-01
2020,6,Welding Equip WS/SD,Best,TIGPAR,N,25.9493670886076,2020-06-01
2020,6,Welding Equip WS/SD,Best,TIGTOA,N,24.25316455696202,2020-06-01
2020,6,Welding Equip WS/SD,Best,TIGTUN,N,17.667597765363137,2020-06-01
2020,6,Welding Equip WS/SD,Best,WEMACC,N,27.117046347211314,2020-06-01
2020,6,Welding Equip WS/SD,Best,WEMCHI,N,-97.78188539741218,2020-06-01
2020,6,Welding Equip WS/SD,Best,WEMCON,N,16.465419090826032,2020-06-01
2020,6,Welding Equip WS/SD,Best,WEMELC,N,33.58446001939611,2020-06-01
2020,6,Welding Equip WS/SD,Best,WEMGRO,N,12.940897374844004,2020-06-01
2020,6,Welding Equip WS/SD,Best,WEMMIS,N,35.135135135135144,2020-06-01
2020,6,Welding Equip WS/SD,Best,WEMSTR,N,20.479091664358908,2020-06-01
2020,6,Welding Equip WS/SD,Best,WLDDRI,N,15.963743988161308,2020-06-01
2020,6,Welding Equip WS/SD,Best,WLDEMF,N,13.760050520428068,2020-06-01
2020,6,Welding Equip WS/SD,Best,WLDWIR,N,58.333333333333336,2020-06-01
2020,6,Welding Equip WS/SD,Better,ABRCUT,N,29.332221211202103,2020-06-01
2020,6,Welding Equip WS/SD,Better,ABRCUT,Y,30.042918454935627,2020-06-01
2020,6,Welding Equip WS/SD,Better,ABRFLD,N,28.40281580868931,2020-06-01
2020,6,Welding Equip WS/SD,Better,ABRFLD,Y,30.332409972299175,2020-06-01
2020,6,Welding Equip WS/SD,Better,ABRGRD,N,26.917066636901446,2020-06-01
2020,6,Welding Equip WS/SD,Better,ABRGRD,Y,29.9625468164794,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPCUT,N,27.808594693756884,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPCUT,Y,8.711127763207198,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPCYL,N,22.675159235668783,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPFIT,N,25.52188552188553,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPFIT,Y,34.11764705882352,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPFLA,N,25.69974554707379,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPMIS,N,30.02958579881657,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPPRT,N,23.96313364055299,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPPRT,Y,20.46218487394959,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPREG,N,22.964038368844623,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPTIP,N,25.218023255813954,2020-06-01
2020,6,Welding Equip WS/SD,Better,APPTIP,Y,19.99999999999999,2020-06-01
2020,6,Welding Equip WS/SD,Better,ARCCAR,N,19.82142857142857,2020-06-01
2020,6,Welding Equip WS/SD,Better,ARCGOU,N,28.276010318142728,2020-06-01
2020,6,Welding Equip WS/SD,Better,BRUACI,N,22.22222222222221,2020-06-01
2020,6,Welding Equip WS/SD,Better,BRUCUC,N,28.121137206427683,2020-06-01
2020,6,Welding Equip WS/SD,Better,BRUCUC,Y,23.486682808716708,2020-06-01
2020,6,Welding Equip WS/SD,Better,BRUENC,N,28.125000000000007,2020-06-01
2020,6,Welding Equip WS/SD,Better,BRUHAC,N,27.448747152619582,2020-06-01
2020,6,Welding Equip WS/SD,Better,BRUHAC,Y,28.852301790281334,2020-06-01
2020,6,Welding Equip WS/SD,Better,BRUWIC,N,28.3535712640577,2020-06-01
2020,6,Welding Equip WS/SD,Better,BRUWIC,Y,27.74674115456239,2020-06-01
2020,6,Welding Equip WS/SD,Better,CHEDEV,N,19.293883639980105,2020-06-01
2020,6,Welding Equip WS/SD,Better,CHEDIS,N,19.333224212782504,2020-06-01
2020,6,Welding Equip WS/SD,Better,CHEFLU,N,25.425562486265356,2020-06-01
2020,6,Welding Equip WS/SD,Better,CHESPA,N,38.72852233676976,2020-06-01
2020,6,Welding Equip WS/SD,Better,CHESPA,Y,26.171968128489866,2020-06-01
2020,6,Welding Equip WS/SD,Better,CHETEM,N,42.022869505695994,2020-06-01
2020,6,Welding Equip WS/SD,Better,CHETEM,Y,24.079601990049756,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILCLA,N,16.23787058355972,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILCLM,N,27.766907178671882,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILCLS,N,22.727272727272727,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILELM,N,21.980957195820693,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILELN,N,15.804140127388544,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILELS,N,20.169528949643137,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILFLX,N,36.36363636363636,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILSSO,N,41.71528588098016,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILWGS,N,20.23809523809523,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILWIB,N,25.66560170394036,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILWIC,N,32.972972972972975,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILWIM,N,20.000000000000004,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILWIN,N,24.003795066413662,2020-06-01
2020,6,Welding Equip WS/SD,Better,FILWIS,N,20.04809943164728,2020-06-01
2020,6,Welding Equip WS/SD,Better,HWCWAS,N,18.959999999999997,2020-06-01
2020,6,Welding Equip WS/SD,Better,HWCWEL,N,25.098088576662082,2020-06-01
2020,6,Welding Equip WS/SD,Better,HWCWEL,Y,24.261015058561068,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGACC,N,26.849894291754747,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGDIF,N,25.000000000000004,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGDIF,Y,18.83272537780093,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGGUA,Y,16.011533665835415,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGINS,N,30.571988097357508,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGINS,Y,-16.53333333333334,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGLIN,N,30.267997898055707,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGLIN,Y,16.562630045776114,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGNOZ,N,26.77272747032051,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGNOZ,Y,22.962320098358283,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGPAR,N,23.33333333333334,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGPAR,Y,20.00725557772537,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGTIP,N,28.571428571428573,2020-06-01
2020,6,Welding Equip WS/SD,Better,MIGTIP,Y,13.636363636363637,2020-06-01
2020,6,Welding Equip WS/SD,Better,PLACUT,N,20.411568409343715,2020-06-01
2020,6,Welding Equip WS/SD,Better,PLAELE,N,23.851857732613528,2020-06-01
2020,6,Welding Equip WS/SD,Better,PLANOZ,N,24.90601503759399,2020-06-01
2020,6,Welding Equip WS/SD,Better,PLATOR,N,19.00030486959896,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFACC,N,19.32021466905188,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFACC,Y,39.8997995991984,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFFAC,Y,47.87693092998371,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFGOG,N,50.692106247661805,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFGOG,Y,24.50365726227796,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFHEL,N,16.5093340940305,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFHEL,Y,12.489927477840457,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFJAC,N,27.402597402597404,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFJAC,Y,24.300160063925052,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFLEN,N,28.571428571428577,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFLEN,Y,29.508196721311474,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFSCR,N,26.153846153846157,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFSCR,Y,51.63934426229508,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFSLE,N,34.476190476190474,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFSLE,Y,23.09417040358744,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFVIS,N,45.19707766705467,2020-06-01
2020,6,Welding Equip WS/SD,Better,SAFVIS,Y,31.764705882352946,2020-06-01
2020,6,Welding Equip WS/SD,Better,TIGACC,N,25.92538190364277,2020-06-01
2020,6,Welding Equip WS/SD,Better,TIGACC,Y,31.92660550458716,2020-06-01
2020,6,Welding Equip WS/SD,Better,TIGBAC,N,29.577464788732392,2020-06-01
2020,6,Welding Equip WS/SD,Better,TIGCOL,N,26.016260162601625,2020-06-01
2020,6,Welding Equip WS/SD,Better,TIGCOL,Y,21.818181818181827,2020-06-01
